experiment,replicate,seed_reservoir,seed_drive,seed_probe,rho,leak_rate,input_scale,sigma_u,input_amplitude,input_drive_std,n_units,density,n_steps,washout,window,n_pairs,d_initial,d_tail,converged,decay_rate_per_step,lyapunov_per_step,lyapunov_per_time,tau_1e,tau_censored,tau_integrated,wall_time_s
2C_esp_map,1,0,1,3,0.9,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.494962055356025,5.349701488222576e-17,1,-0.6135416721565591,-0.6517314699611009,-0.6517314699611009,0.6240307537438633,0.6240307537438633,1.0,0.33624962507747114
2C_esp_map,1,0,1,3,1.0,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.553735441818243,0.024075110748275164,0,-0.0003941519554325401,-0.0011025830997658476,-0.0011025830997658476,0.8975252011544574,0.8975252011544574,1.2957071756698513,0.33396845893003047
2C_esp_map,1,0,1,3,1.0,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.5541897955661441,4.571664703526409e-13,1,-0.009144922599481548,-0.009752486835836112,-0.009752486835836112,0.6094092910939721,0.6094092910939721,0.9999999999999999,0.3324530420359224
2C_esp_map,1,0,1,3,1.0,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.5546102784858857,7.827948017993127e-17,1,-0.025470282350037256,-0.02561897729960741,-0.02561897729960741,0.5983816036539811,0.5983816036539811,1.0,0.3300002079922706
2C_esp_map,1,0,1,3,1.0,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.5553487985673212,9.146711558911739e-17,1,-0.06263848716019631,-0.06209588309221492,-0.06209588309221492,0.6015919727042184,0.6015919727042184,1.0,0.33073795796371996
2C_esp_map,1,0,1,3,1.0,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.5567318531499627,9.799650763054877e-17,1,-0.1694875175975115,-0.18023317146219356,-0.18023317146219356,0.6184935302671218,0.6184935302671218,1.0,0.3325117090716958
2C_esp_map,1,0,1,3,1.0,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.5562028049108622,8.586019225134638e-17,1,-0.3329244382988184,-0.34191677072204263,-0.34191677072204263,0.6240394357554035,0.6240394357554035,1.0,0.3325074170716107
2C_esp_map,1,0,1,3,1.0,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.5365381797678037,6.481088814271328e-17,1,-0.5296364167168476,-0.5554362367209901,-0.5554362367209901,0.624006855989659,0.624006855989659,0.9999999999999999,0.33156000007875264
2C_esp_map,1,0,1,3,1.1,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.5895136367242125,0.5797566675268857,0,1.2032418041819827e-05,-0.000776736154199511,-0.000776736154199511,0.8704415149072179,0.8704415149072179,1.2737931865578163,0.33277887501753867
2C_esp_map,1,0,1,3,1.1,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.5899899266388898,0.5521455752831655,0,9.686812872496359e-05,-0.0011840652495831623,-0.0011840652495831623,0.8085902242476632,0.8085902242476632,1.2182436296250034,0.3312593752052635
2C_esp_map,1,0,1,3,1.1,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.5904343864766745,0.37957193371561176,0,-3.988835993671458e-05,-0.0010029477191455484,-0.0010029477191455484,0.722803395992801,0.722803395992801,1.1254598936128222,0.33101970795542
2C_esp_map,1,0,1,3,1.1,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.5912270500115169,2.4702141280175316e-16,1,-0.019843161730115223,-0.016991133075457174,-0.016991133075457174,0.6006741236416183,0.6006741236416183,0.9999999999999999,0.3309255421627313
2C_esp_map,1,0,1,3,1.1,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.592822717141148,1.3477079431585602e-16,1,-0.1235997715277936,-0.12112786822198005,-0.12112786822198005,0.6136586234085937,0.6136586234085937,1.0,0.33063470805063844
2C_esp_map,1,0,1,3,1.1,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.5928125944634884,1.049001447622916e-16,1,-0.23929975773764967,-0.2669764881515094,-0.2669764881515094,0.623550551580362,0.623550551580362,1.0,0.330209624953568
2C_esp_map,1,0,1,3,1.1,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.5752417864880053,7.715890780464798e-17,1,-0.4407731874502962,-0.4725612482612912,-0.4725612482612912,0.6239029068888394,0.6239029068888394,1.0,0.33062900020740926
2C_esp_map,1,0,1,3,1.2,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.6222983545159751,0.79491420921504,0,9.261064805364647e-06,-0.0016072433097199456,-0.0016072433097199456,0.8387934922174789,0.8387934922174789,1.2463931054621677,0.3309624590910971
2C_esp_map,1,0,1,3,1.2,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.6227894002188399,0.7637966507196985,0,8.87419309350732e-06,-0.0006602946190816063,-0.0006602946190816063,0.7966281595767671,0.7966281595767671,1.2065048778034777,0.3316053750459105
2C_esp_map,1,0,1,3,1.2,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.6232507570703387,0.5580443636653774,0,0.0002065192068354652,-5.469980217575116e-05,-5.469980217575116e-05,0.7401626438534218,0.7401626438534218,1.1459707348406256,0.32879533409141004
2C_esp_map,1,0,1,3,1.2,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.624083707327682,4.405109250777867e-10,1,-0.00764452620479417,-0.009571813350577319,-0.009571813350577319,0.6370308386105008,0.6370308386105008,1.0077080723323435,0.3306467079091817
2C_esp_map,1,0,1,3,1.2,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.6258529687740432,1.8911601499092202e-16,1,-0.07221457188153532,-0.0755419601970554,-0.0755419601970554,0.6079701158924552,0.6079701158924552,0.9999999999999999,0.33110604202374816
2C_esp_map,1,0,1,3,1.2,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.6263073899171693,1.3092874441716173e-16,1,-0.18186884825334873,-0.20318058229963296,-0.20318058229963296,0.6225056268681183,0.6225056268681183,1.0,0.3306691248435527
2C_esp_map,1,0,1,3,1.2,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.6112112230801305,9.027231587358596e-17,1,-0.382950037386024,-0.39546227862838573,-0.39546227862838573,0.6237336422925339,0.6237336422925339,1.0,0.33131608297117054
2C_esp_map,1,0,1,3,1.3,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.6523637034135836,0.9048197979172701,0,6.618316541260768e-05,0.0005237329276765466,0.0005237329276765466,0.7997488092270196,0.7997488092270196,1.2096011253339398,0.33033100003376603
2C_esp_map,1,0,1,3,1.3,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.6528636170618425,0.8971247506410278,0,0.00032899561648412016,0.0016715472209562483,0.0016715472209562483,0.7249269967380201,0.7249269967380201,1.1280217709190952,0.33105195802636445
2C_esp_map,1,0,1,3,1.3,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.6533359913038433,0.7719232305133151,0,2.937899238664325e-05,0.00500075151406525,0.00500075151406525,0.7005478390898,0.7005478390898,1.097676812978465,0.33608895796351135
2C_esp_map,1,0,1,3,1.3,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.6541974902496482,0.6228916315855026,0,0.0008475785333510394,0.005536108109415515,0.005536108109415515,0.6455280941652577,0.6455280941652577,1.0207698711456354,0.3335932919289917
2C_esp_map,1,0,1,3,1.3,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.6561053243344505,3.3004207347592227e-16,1,-0.0389703249021378,-0.04233220229132983,-0.04233220229132983,0.6049231132218037,0.6049231132218037,1.0,0.33175829192623496
2C_esp_map,1,0,1,3,1.3,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.656967824552692,1.6169110246279532e-16,1,-0.13729554470134267,-0.15015019625791914,-0.15015019625791914,0.6209214723061731,0.6209214723061731,1.0,0.3316801250912249
2C_esp_map,1,0,1,3,1.3,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.6446078391853703,1.019946067633887e-16,1,-0.294990750997361,-0.33041464448908936,-0.33041464448908936,0.623509950785112,0.623509950785112,1.0,0.3327241251245141
2C_esp_map,1,0,1,3,1.4,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.6799699031867178,0.9825226413554471,0,-6.882652636882651e-06,0.019174216673325514,0.019174216673325514,0.7160880391260862,0.7160880391260862,1.1172585990962822,0.3322517080232501
2C_esp_map,1,0,1,3,1.4,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.6804740140599552,0.8797163179733115,0,0.00012038133364455327,0.020581528169740106,0.020581528169740106,0.6976646206775698,0.6976646206775698,1.093947808024658,0.33091491600498557
2C_esp_map,1,0,1,3,1.4,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.6809526822447611,0.8164723114765696,0,3.0055976849121838e-05,0.026324216381577108,0.026324216381577108,0.6708608329204209,0.6708608329204209,1.057747109669851,0.33486233302392066
2C_esp_map,1,0,1,3,1.4,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.6818331189734931,0.6423910320783601,0,8.15281811588087e-05,0.022118851216401936,0.022118851216401936,0.6432256825141534,0.6432256825141534,1.0172647392470235,0.3341211248189211
2C_esp_map,1,0,1,3,1.4,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.6838493484687366,1.5650120820181642e-13,1,-0.010583533226490976,-0.010257512914280325,-0.010257512914280325,0.6055699991832162,0.6055699991832162,1.0,0.3326436660718173
2C_esp_map,1,0,1,3,1.4,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.685065870555223,2.1787904930767464e-16,1,-0.09427586672938414,-0.10056111997602286,-0.10056111997602286,0.6191130134828347,0.6191130134828347,1.0000000000000002,0.3339678749907762
2C_esp_map,1,0,1,3,1.4,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.6756043519263167,1.2046657536896596e-16,1,-0.2349424283123851,-0.27281681422622495,-0.27281681422622495,0.623237893826568,0.623237893826568,1.0,0.3347923750989139
2C_esp_map,1,0,1,3,1.5,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7053586786916974,0.9691734017316727,0,-7.898430829170895e-06,0.0399475180792816,0.0399475180792816,0.694257795588643,0.694257795588643,1.0895016766897097,0.32942495797760785
2C_esp_map,1,0,1,3,1.5,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.7058633823537261,0.9753101235414585,0,0.0001539418036640892,0.047307616125536155,0.047307616125536155,0.6505571361204197,0.6505571361204197,1.0283396742087991,0.3316248329356313
2C_esp_map,1,0,1,3,1.5,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.7063446485638251,0.8719582935670291,0,-1.7452768775249242e-05,0.04530552670626478,0.04530552670626478,0.6408057525081792,0.6408057525081792,1.0135535513619014,0.33121045818552375
2C_esp_map,1,0,1,3,1.5,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.7072363503166067,0.7720922112431676,0,-2.81946233119341e-05,0.043563662243752674,0.043563662243752674,0.6438167010535967,0.6438167010535967,1.0181668822910286,0.33151416620239615
2C_esp_map,1,0,1,3,1.5,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.7093356547142468,0.45413691829063424,0,-1.5610002731716195e-05,0.016567792373469992,0.016567792373469992,0.609002553083414,0.609002553083414,1.0,0.3291797910351306
2C_esp_map,1,0,1,3,1.5,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.7108567441442663,2.895399081065581e-16,1,-0.05425438948567435,-0.059452454514765794,-0.059452454514765794,0.6172217221601778,0.6172217221601778,1.0,0.3325988329015672
2C_esp_map,1,0,1,3,1.5,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.7043763065963219,1.4350932517502798e-16,1,-0.18737874123840745,-0.2203815385588479,-0.2203815385588479,0.622909657886162,0.622909657886162,1.0,0.32952770800329745
2C_esp_map,1,0,1,3,1.6,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7287512304789501,1.0299179361781219,0,4.369357059767337e-05,0.061367410668548734,0.061367410668548734,0.6758023954068186,0.6758023954068186,1.0646369957773905,0.33221158292144537
2C_esp_map,1,0,1,3,1.6,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.7292538115480953,0.8966030755416465,0,3.236811424895955e-05,0.062094193736709415,0.062094193736709415,0.6470467310066483,0.6470467310066483,1.023068151746736,0.33350604213774204
2C_esp_map,1,0,1,3,1.6,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.7297348456525555,0.9025022132010965,0,1.5928746407788476e-05,0.06241003657316164,0.06241003657316164,0.637004051877809,0.637004051877809,1.0076663453471848,0.3325069579295814
2C_esp_map,1,0,1,3,1.6,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.7306318017592083,0.843335005260655,0,1.8766510914272948e-05,0.06297463824541479,0.06297463824541479,0.6173786633420827,0.6173786633420827,1.0000000000000002,0.33050708286464214
2C_esp_map,1,0,1,3,1.6,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.732793287635265,0.6102015286612732,0,-5.936745297249679e-06,0.038050973676617236,0.038050973676617236,0.5989399211448875,0.5989399211448875,0.9999999999999999,0.32992416620254517
2C_esp_map,1,0,1,3,1.6,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.734574859468158,6.788881493861214e-16,1,-0.02323295402931146,-0.021484550845326196,-0.021484550845326196,0.6153833557388685,0.6153833557388685,1.0,0.33042149990797043
2C_esp_map,1,0,1,3,1.6,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.7309241603768476,1.7207057626759554e-16,1,-0.14181824010751032,-0.17043282296313517,-0.17043282296313517,0.6225019932564515,0.6225019932564515,0.9999999999999999,0.32885829103179276
2C_esp_map,1,0,1,3,1.7,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7503478559265911,1.005077343962827,0,5.673160565842022e-06,0.08083354945802104,0.08083354945802104,0.6344828141103509,0.6344828141103509,1.0037231194119978,0.3317228751257062
2C_esp_map,1,0,1,3,1.7,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.7508463134565498,1.006835818466513,0,3.329727280607392e-05,0.080248648866366,0.080248648866366,0.6306372751170112,0.6306372751170112,1.0000000000000002,0.33229812514036894
2C_esp_map,1,0,1,3,1.7,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.7513249871938883,1.0125578580095878,0,1.8558766015737027e-07,0.08026800308444587,0.08026800308444587,0.6186862784839938,0.6186862784839938,1.0000000000000002,0.32980804215185344
2C_esp_map,1,0,1,3,1.7,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.7522225538024648,0.8876550917596051,0,-1.5077979730182817e-05,0.0815319255164705,0.0815319255164705,0.6208677569315052,0.6208677569315052,1.0,0.3337958750780672
2C_esp_map,1,0,1,3,1.7,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.7544291390924586,0.730112151775983,0,-1.6427511343689048e-05,0.06321443339499351,0.06321443339499351,0.5986834567719239,0.5986834567719239,1.0,0.33412991696968675
2C_esp_map,1,0,1,3,1.7,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.7564324381626661,0.18944618234160052,0,-0.00020312855779904478,0.010655488574164079,0.010655488574164079,0.6139444293236537,0.6139444293236537,0.9999999999999999,0.33155049988999963
2C_esp_map,1,0,1,3,1.7,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.7537615764641735,2.1376890419340168e-16,1,-0.11224640094302278,-0.1312823663745643,-0.1312823663745643,0.6220188783868397,0.6220188783868397,1.0,0.3368534999899566
2C_esp_map,1,0,1,3,1.8,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7703285852891699,1.015399029500554,0,2.7467846445041116e-05,0.0968923129988716,0.0968923129988716,0.631094498601402,0.631094498601402,1.0,0.33261904097162187
2C_esp_map,1,0,1,3,1.8,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.7708214757269679,0.9814189577108681,0,5.029965749208087e-06,0.09858372785211879,0.09858372785211879,0.6330789417740827,0.6330789417740827,1.001513844296952,0.3303600000217557
2C_esp_map,1,0,1,3,1.8,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.7712962130007558,0.9786049169807498,0,9.110826067751901e-06,0.09792832452599418,0.09792832452599418,0.6300971999076247,0.6300971999076247,1.0,0.3310287499334663
2C_esp_map,1,0,1,3,1.8,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.7721908358263525,0.916139941626906,0,-9.366158825054032e-06,0.09977840532378564,0.09977840532378564,0.6208239240107312,0.6208239240107312,1.0000000000000002,0.3334870000835508
2C_esp_map,1,0,1,3,1.8,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.774428598965997,0.7679021625907851,0,1.3656489109203552e-05,0.08360294283124993,0.08360294283124993,0.6041814851045291,0.6041814851045291,1.0,0.33345841709524393
2C_esp_map,1,0,1,3,1.8,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.7766197588891603,0.4524914800886087,0,-2.6404016497174147e-05,0.03778574664524417,0.03778574664524417,0.6148498528834935,0.6148498528834935,1.0,0.33258420787751675
2C_esp_map,1,0,1,3,1.8,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.7748288322743268,2.6874617384753415e-16,1,-0.07699482523923461,-0.08812457379859075,-0.08812457379859075,0.6216563793568498,0.6216563793568498,1.0,0.3309022500179708
2C_esp_map,1,0,1,3,1.9,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7888544038098638,1.0357093210877588,0,1.366612275376745e-05,0.11637750719552124,0.11637750719552124,0.6153606956132501,0.6153606956132501,1.0,0.32814295892603695
2C_esp_map,1,0,1,3,1.9,1.0,1.0,0.05,0.08660254037844387,0.050157192366781865,200,0.1,3000,200,200,10,0.7893407075678368,1.003930636033699,0,1.2519644543366755e-05,0.11683211443938328,0.11683211443938328,0.6175433443930518,0.6175433443930518,1.0,0.3314167920034379
2C_esp_map,1,0,1,3,1.9,1.0,1.0,0.1,0.17320508075688773,0.10031438473356373,200,0.1,3000,200,200,10,0.789810356001085,1.007471452054806,0,-3.267963974046261e-06,0.11400678372322211,0.11400678372322211,0.6145552216454594,0.6145552216454594,1.0000000000000002,0.332460958044976
2C_esp_map,1,0,1,3,1.9,1.0,1.0,0.2,0.34641016151377546,0.20062876946712746,200,0.1,3000,200,200,10,0.7906993283546975,0.9701125888758668,0,6.330077414360515e-06,0.1140828204100435,0.1140828204100435,0.6283421317234518,0.6283421317234518,1.0,0.3346821670420468
2C_esp_map,1,0,1,3,1.9,1.0,1.0,0.5,0.8660254037844386,0.5015719236678187,200,0.1,3000,200,200,10,0.7929569020360262,0.8728159494171279,0,1.2251447160834797e-05,0.10086925893758737,0.10086925893758737,0.6038218388184478,0.6038218388184478,0.9999999999999997,0.32920612511225045
2C_esp_map,1,0,1,3,1.9,1.0,1.0,1.0,1.7320508075688772,1.0031438473356373,200,0.1,3000,200,200,10,0.7953063477426668,0.6006627695863057,0,-2.3620199969849694e-05,0.06669034637773995,0.06669034637773995,0.6085958324760755,0.6085958324760755,0.9999999999999999,0.33370162500068545
2C_esp_map,1,0,1,3,1.9,1.0,1.0,2.0,3.4641016151377544,2.0062876946712747,200,0.1,3000,200,200,10,0.794303247620146,5.030226169362348e-16,1,-0.051050036479159365,-0.0516125400762727,-0.0516125400762727,0.6212794678917691,0.6212794678917691,1.0000000000000002,0.3322106250561774
2C_esp_map,2,0,1,3,0.4,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.2630553643401271,0.0,1,-0.9621198665776574,-0.9169860078488532,-0.9169860078488532,1.1340193563463385,1.1340193563463385,1.6668169125435204,0.3326152078807354
2C_esp_map,2,0,1,3,0.4,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.2628527788436228,1.48926878703348e-18,1,-0.9632456046691148,-0.917798252244169,-0.917798252244169,0.5896633153327074,0.5896633153327074,1.0,0.33022112492471933
2C_esp_map,2,0,1,3,0.4,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.26232062708318304,3.0122014446873737e-18,1,-0.9419385801530084,-0.9202198467685102,-0.9202198467685102,0.5898463933946678,0.5898463933946678,1.0,0.3315815420355648
2C_esp_map,2,0,1,3,0.4,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.26029147380067824,0.0,1,-0.9781828229662943,-0.9296866747497246,-0.9296866747497246,0.5905485180698697,0.5905485180698697,1.0000000000000002,0.328507374972105
2C_esp_map,2,0,1,3,0.4,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.24752783272862067,0.0,1,-1.0440634942945661,-0.9877158140528607,-0.9877158140528607,0.5944747981604072,0.5944747981604072,1.0,0.3320037079975009
2C_esp_map,2,0,1,3,0.4,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.214891969934985,0.0,1,-1.177890321760792,-1.122823658442005,-1.122823658442005,0.601910844470944,0.601910844470944,0.9999999999999999,0.3315360830165446
2C_esp_map,2,0,1,3,0.4,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.16380233243371323,0.0,1,-1.392692853526139,-1.3349640275191925,-1.3349640275191925,0.6116347947916504,0.6116347947916504,0.9999999999999999,0.33182620885781944
2C_esp_map,2,0,1,3,0.5,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.32157983072912777,0.0,1,-0.7286347477929264,-0.6938424565346435,-0.6938424565346435,1.5287853444515158,1.5287853444515158,2.0002907938107986,0.3310075839981437
2C_esp_map,2,0,1,3,0.5,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.3213453660988445,2.650583106210446e-18,1,-0.7529555555396409,-0.6947398775680492,-0.6947398775680492,0.5783278986006545,0.5783278986006545,1.0,0.3317644589114934
2C_esp_map,2,0,1,3,0.5,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.32073010690831333,5.158068127844026e-18,1,-0.7276949102224561,-0.6974097473504819,-0.6974097473504819,0.5785929773203352,0.5785929773203352,1.0000000000000002,0.3304200421553105
2C_esp_map,2,0,1,3,0.5,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.3183827578030306,1.0094614556129734e-17,1,-0.7263409164940581,-0.7077714965050502,-0.7077714965050502,0.5795940839836067,0.5795940839836067,1.0000000000000002,0.33065766701474786
2C_esp_map,2,0,1,3,0.5,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.3035416940589434,2.0025351564558318e-17,1,-0.7979962706839431,-0.7694225426982372,-0.7694225426982372,0.5849079354980818,0.5849079354980818,1.0,0.33155795908533037
2C_esp_map,2,0,1,3,0.5,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.26492177295010644,2.1750536333950126e-17,1,-0.9865395632457961,-0.907389814559507,-0.907389814559507,0.5947222718512851,0.5947222718512851,1.0000000000000002,0.3316452919971198
2C_esp_map,2,0,1,3,0.5,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.2026463390539471,0.0,1,-1.176507502801269,-1.1206565383230365,-1.1206565383230365,0.6074645760280654,0.6074645760280654,0.9999999999999999,0.3303874160628766
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.37634143054096075,0.0,1,-0.5348394974118317,-0.5115208997407246,-0.5115208997407246,1.9677338045819766,1.9677338045819766,2.50051553415,0.3294771669898182
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.3760863742214749,3.865918818547178e-18,1,-0.5215189805410699,-0.512558279287174,-0.512558279287174,0.5664369671446567,0.5664369671446567,1.0,0.3294670828618109
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.3754128309144534,7.70647343699431e-18,1,-0.5363178728377037,-0.5156324409685614,-0.5156324409685614,0.5668403423561289,0.5668403423561289,1.0,0.33124520792625844
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.3728366547545233,1.4741829766499382e-17,1,-0.5498683215531334,-0.5274083946580431,-0.5274083946580431,0.5683257721530152,0.5683257721530152,1.0,0.331644041929394
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.35645182971823985,2.8626547349378524e-17,1,-0.6023377595025162,-0.5941894444788622,-0.5941894444788622,0.575559752887333,0.575559752887333,1.0000000000000002,0.33065700018778443
2C_esp_map,2,0,1,3,0.6,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.31301575128795245,3.295059440527344e-17,1,-0.7622964021718877,-0.7357630256176956,-0.7357630256176956,0.5878065176375542,0.5878065176375542,0.9999999999999999,0.331084166187793
2C_esp_map,2,0,1,3,0.6,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.24032588542433023,0.0,1,-0.9994021513236331,-0.9509172855503373,-0.9509172855503373,0.6031892613906474,0.6031892613906474,1.0,0.33115195808932185
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.42731049607590194,0.0,1,-0.37040804696610247,-0.35737021991344853,-0.35737021991344853,2.8322282552422497,2.8322282552422497,3.3340830641147234,0.33079016697593033
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.4270436954046605,5.758679288095222e-18,1,-0.3695298057260953,-0.3586501864252021,-0.3586501864252021,0.553385381402503,0.553385381402503,1.0,0.3329428748693317
